,acc_mean,acc_std,loss_mean,loss_std
306,0.3275266696512699,0.01669086998187842,2.6163992571830748,0.08773460282344413
307,0.32847179159522055,0.016302823526170133,2.6136278986930845,0.08654170539717483
308,0.3293148145079613,0.015973936705108403,2.610843908786774,0.08510453158043216
309,0.33006481468677523,0.01562038323022143,2.608109247684479,0.08373363284003588
310,0.33086268723011014,0.015319486763458517,2.605400698184967,0.0821246684687628
311,0.33158972799777986,0.015084986755965724,2.6026797986030576,0.08072230457714225
312,0.33238629668951036,0.014790358789981835,2.5997734236717225,0.07922475624284468
313,0.33322356045246126,0.014406786643711464,2.596634442806244,0.07769649128535239
314,0.3341326513886452,0.014021091982150086,2.5934342551231384,0.0760170371528818
315,0.33513045847415923,0.013633424005141427,2.5902022767066955,0.07426019466304946
316,0.33614740788936615,0.013453650837503058,2.587000367641449,0.07271970374774112
317,0.33716175198554993,0.0133812012478498,2.5838071084022523,0.07138505129706423
318,0.3380843710899353,0.013311052033188268,2.580666923522949,0.07014955183632011
319,0.33900744825601575,0.013283855936249644,2.5774513053894044,0.0688245088671037
320,0.34006155252456666,0.013297048321302041,2.573968460559845,0.06755680921409726
321,0.341030755341053,0.013258619246298294,2.5706483364105224,0.06645416336335526
322,0.34193744510412216,0.01322127208089582,2.567367651462555,0.0655394115350227
323,0.3427936094999313,0.01310019219302524,2.564068615436554,0.06455667515416812
324,0.3436519429087639,0.013064837309151874,2.5607407093048096,0.06361349274770405
325,0.34454480022192,0.013041879077831022,2.5573737263679504,0.06287121256697381
326,0.34547043323516846,0.013030691196893804,2.553848521709442,0.06218169012533559
327,0.3464117914438248,0.013008866715797894,2.5502435994148254,0.06139488601383846
328,0.3473304659128189,0.012987568227371396,2.5466494941711426,0.06045398965243762
329,0.34831575989723207,0.012945973502575998,2.542891721725464,0.059565095758603456
330,0.34933587461709975,0.012864697098439105,2.539141139984131,0.058795905658035996
331,0.350375200510025,0.012844834553141376,2.535378499031067,0.058177021334502026
332,0.35148096948862073,0.012854547294380713,2.5314774990081785,0.057615895052167396
333,0.3526100018620491,0.012911571980415952,2.5275680875778197,0.05726074884787519
334,0.35377447575330734,0.013032524163335547,2.523602240085602,0.05679463504907563
335,0.3549213829636574,0.013160095087345294,2.5196661305427552,0.05645193733795962
336,0.3560829988121986,0.01321366373180264,2.515826098918915,0.05608412684862686
337,0.3572463652491569,0.013266171118614483,2.512005157470703,0.055570572557143434
338,0.35844175338745116,0.013274752638439786,2.5081134247779846,0.05505719359654982
339,0.3596858009696007,0.013266334648386707,2.5041335892677306,0.05459742205551418
340,0.3609358012676239,0.013167207368031508,2.5001398515701294,0.05411548127216181
341,0.362139929831028,0.013021244823737064,2.4961913871765136,0.053595065473740815
342,0.3634011909365654,0.012846060604964564,2.492143476009369,0.05308782983778615
343,0.3646677839756012,0.012728730943674483,2.4880630135536195,0.052596849398365154
344,0.36596126198768614,0.012621127510615258,2.483938410282135,0.0520587656410484
345,0.36727002263069153,0.012522917767152142,2.479794769287109,0.05162392143209605
346,0.3685357791185379,0.012470924571892132,2.4757611417770384,0.051165606486144946
347,0.3697547870874405,0.012441705004756498,2.4718074417114257,0.050899474425907754
348,0.370979380607605,0.012377030665716531,2.4678139185905454,0.05054528242626584
349,0.37223938047885896,0.012306320055032833,2.463786358833313,0.050218799450708944
350,0.37274863973259925,0.012371792866117837,2.457101655006409,0.04730467193572505
351,0.3733520881831646,0.012371792866117838,2.4508013272285463,0.04447819300690444
352,0.3740375718474388,0.012314767969348358,2.444495255947113,0.04178521169193116
353,0.374624693095684,0.012287983647119683,2.4382375359535216,0.03933231231306746
354,0.37523183584213254,0.012388999106288167,2.432401638031006,0.037506709768700505
355,0.3759919711947441,0.012412887518555658,2.426604814529419,0.03548095689837714
356,0.3767291510105133,0.012276905347988594,2.4209153342247007,0.03393015854979697
357,0.377674272954464,0.012018207570360241,2.4148703050613403,0.03284673166197592
358,0.37872078448534013,0.011730431417538769,2.4087746572494506,0.03196413619318324
359,0.37985967338085175,0.011455445568834897,2.4028451824188233,0.031247997173773405
360,0.380910205245018,0.011286191411647876,2.396925914287567,0.030476133277136414
361,0.38193061351776125,0.011141883974094458,2.391290967464447,0.029509979152359967
362,0.38291100561618807,0.011037897583574437,2.3858003187179566,0.02844190720438841
363,0.3838779866695404,0.011071251756548987,2.380460343360901,0.027269577440192424
364,0.3847643503546715,0.01110339336469188,2.375271158218384,0.02616087930200425
365,0.38555382400751115,0.011072380027683626,2.3702937388420104,0.025406325958987654
366,0.3863906881213188,0.010847663989604153,2.36530641078949,0.024935653557053152
367,0.38724109798669815,0.010601335890545262,2.3602873158454893,0.024644337911893733
368,0.388084352016449,0.010334767610425984,2.3553480911254883,0.024415264732615197
369,0.38889204412698747,0.009981214135539014,2.3505670261383056,0.024337626865910254
370,0.3896476411819458,0.00970417573531266,2.345893085002899,0.024187486304522925
371,0.39042662650346754,0.009447977265801002,2.3411325430870056,0.024061902182951983
372,0.3911836689710617,0.00932348685494892,2.336501808166504,0.023697871422993698
373,0.39196277856826783,0.009238731228467453,2.3319442486763,0.023253862803301134
374,0.3927461117506027,0.009073739803538827,2.327300729751587,0.022954144762422583
375,0.393484748005867,0.008947471217148069,2.3227092170715333,0.02275463169681565
376,0.3941967731714249,0.008880340559776888,2.318242633342743,0.022452088131212928
377,0.39484492123126985,0.008793043478330214,2.3138673305511475,0.022132800465633803
378,0.3955000418424606,0.008697200701879472,2.309501893520355,0.02202590594256653
379,0.39613239496946334,0.008697200280410987,2.3051643419265746,0.02181410959942958
380,0.3967142915725708,0.008707359778244538,2.300843031406403,0.02162383175126836
381,0.3973041793704033,0.008647772142351353,2.2965321135520935,0.021531074967065588
382,0.3978742346167564,0.00863805897964353,2.292313327789307,0.02143409338276808
383,0.39849923461675646,0.008628554865304323,2.288080940246582,0.021161588719036045
384,0.39907160311937334,0.008637859203581587,2.28396675825119,0.02093067456541456
385,0.3996321702003479,0.008701644665586459,2.279947860240936,0.020585798705167496
386,0.40023191809654235,0.008835566276729824,2.2758955550193787,0.020247740519135554
387,0.40080122500658033,0.008958085058008568,2.271869029998779,0.020035607001210525
388,0.40135340958833693,0.009172620103361749,2.2679409742355348,0.019872684143606812
389,0.40191888600587844,0.009349396630070991,2.264097114801407,0.019710137235891816
390,0.402502997815609,0.009613735763372528,2.260260646343231,0.01952103781361496
391,0.4030878600478172,0.009905660009024446,2.2564199948310852,0.01940140145530587
392,0.40367907643318174,0.010152510307536384,2.2525980174541473,0.019188264842386286
393,0.40424323558807373,0.010387169630116549,2.248794288635254,0.019140023559580714
394,0.40478127896785737,0.010610062395529442,2.245101217031479,0.0191428204244479
395,0.40533149272203445,0.010738490164969415,2.2414108657836915,0.018882792913749027
396,0.4058829632401466,0.010835048594907875,2.2377203059196473,0.01876007477787683
397,0.4064873021841049,0.010959230490828855,2.233972294330597,0.01861152568148927
398,0.40710213959217073,0.011081393131237682,2.2301654016971586,0.018455125470161104
399,0.4076921397447586,0.011194530445506388,2.22640816450119,0.01828292187651529
400,0.4094976952672005,0.012111150222164954,2.2158644700050356,0.021898244824300975
401,0.4112002813816071,0.012873118460240071,2.2055960154533385,0.02476507346001197
402,0.41307528138160704,0.013642952564652772,2.1955053210258484,0.02784376924556543
403,0.4149124026298523,0.014312561463306572,2.1859748101234437,0.030690185319605646
404,0.4168052598834038,0.014767129975893543,2.176434962749481,0.03317493422895206
405,0.41862958431243896,0.015436015213158412,2.1672259879112246,0.03590785726932214
406,0.4204244560003281,0.016115925644525245,2.1581815242767335,0.038269790262107806
407,0.4219640901684761,0.016611762665300144,2.1497357797622683,0.04003932401096375
408,0.42343211352825166,0.016920094257608865,2.1416926789283752,0.04150020458705684
409,0.4249043354392052,0.017155796714689673,2.133559856414795,0.04269602531873885
